id,subject,body,text,category,category_id
social_media_996,"12 new messages in ""Hiking Buddies"" chat",View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,"12 new messages in ""Hiking Buddies"" chat View profile: platform.com/users/sarah Accept/reject: platform.com/requests.",social_media,2
social_media_1225,New follower: Lisa Rodriguez,"Mike: ""Great event today!"" Emily: ""Amazing post!"" Reply: social.com/chats/hiking.","New follower: Lisa Rodriguez Mike: ""Great event today!"" Emily: ""Amazing post!"" Reply: social.com/chats/hiking.",social_media,2
social_media_929,New friend request from Lisa Rodriguez,"See which post: platform.com/content/video456 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.","New friend request from Lisa Rodriguez See which post: platform.com/content/video456 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1428,Popular near you: Webinar,"Alex: ""Great event today!"" Lisa: ""Weather looks great!"" Reply: social.com/chats/hiking.","Popular near you: Webinar Alex: ""Great event today!"" Lisa: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_134,New Follower: Tech Journalist,Writer at TechReview. Follow back? social.com/profile/journalist88.,New Follower: Tech Journalist Writer at TechReview. Follow back? social.com/profile/journalist88.,social_media,2
social_media_49,"Documentary Pitch Deck: ""Digital Nomad Diaries""",Production crew seeking stories. Submit: filmpitches.com/project/dnd Pitch template attached.,"Documentary Pitch Deck: ""Digital Nomad Diaries"" Production crew seeking stories. Submit: filmpitches.com/project/dnd Pitch template attached.",social_media,2
social_media_499,Your post got 45 new reactions,"Mike: ""Check this out"" Emily: ""Weather looks great!"" Reply: platform.com/messages/group.","Your post got 45 new reactions Mike: ""Check this out"" Emily: ""Weather looks great!"" Reply: platform.com/messages/group.",social_media,2
social_media_1056,3rd anniversary on Twitter!,"""Thanks for sharing!"" View: social.com/notifications Reply or disable: platform.com/notifications.","3rd anniversary on Twitter! ""Thanks for sharing!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_1722,5th anniversary on Instagram!,"""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.","5th anniversary on Instagram! ""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_2192,Your post got 12 new reactions,View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,Your post got 12 new reactions View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,social_media,2
social_media_1434,Memories from this week in 2018,post from London received 442 likes and 89 comments. See insights: platform.com/analytics/content.,Memories from this week in 2018 post from London received 442 likes and 89 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_102,"Group invitation: ""AI Ethics Discussion""","Join 5,000+ experts. Accept: social.com/groups/ai-ethics/invite.","Group invitation: ""AI Ethics Discussion"" Join 5,000+ experts. Accept: social.com/groups/ai-ethics/invite.",social_media,2
social_media_1581,Watch later: Recommended video,"Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.","Watch later: Recommended video Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_1336,Your post got 8 new reactions,"Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.","Your post got 8 new reactions Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1132,Live now: Product Launch keynote,"Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.","Live now: Product Launch keynote Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1898,Popular near you: Tech Conference,"Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.","Popular near you: Tech Conference Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_1972,Memories from this week in 2020,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","Memories from this week in 2020 Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_932,Nearby: Meetup today 9AM,"Group update: ""Tech Enthusiasts"" posted post. Trending in ""Startup Founders"": best summer destination.","Nearby: Meetup today 9AM Group update: ""Tech Enthusiasts"" posted post. Trending in ""Startup Founders"": best summer destination.",social_media,2
social_media_89,Group announcement: Meetup location changed,"""Book Club"" now at Central Library. Details: social.com/groups/book-club/announcement.","Group announcement: Meetup location changed ""Book Club"" now at Central Library. Details: social.com/groups/book-club/announcement.",social_media,2
social_media_1526,Watch later: Recommended video,"Group update: ""Book Club"" posted post. Trending in ""Remote Workers"": favorite tech tools.","Watch later: Recommended video Group update: ""Book Club"" posted post. Trending in ""Remote Workers"": favorite tech tools.",social_media,2
social_media_983,Your post got 8 new reactions,"""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.","Your post got 8 new reactions ""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.",social_media,2
social_media_1255,Live alert: Meetup behind-the-scenes,"Alex: ""Anyone free this weekend?"" David: ""Weather looks great!"" Reply: platform.com/messages/group.","Live alert: Meetup behind-the-scenes Alex: ""Anyone free this weekend?"" David: ""Weather looks great!"" Reply: platform.com/messages/group.",social_media,2
social_media_1366,News from groups you follow,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","News from groups you follow Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_663,Birthday reminder: 8 friends tomorrow,article from New York received 678 likes and 44 comments. See insights: social.com/insights/post123.,Birthday reminder: 8 friends tomorrow article from New York received 678 likes and 44 comments. See insights: social.com/insights/post123.,social_media,2
social_media_854,Poll: Vote for favorite tech tools,"Group update: ""Tech Enthusiasts"" posted article. Trending in ""Digital Artists"": weekend plans.","Poll: Vote for favorite tech tools Group update: ""Tech Enthusiasts"" posted article. Trending in ""Digital Artists"": weekend plans.",social_media,2
social_media_1796,David Kim liked your story,"""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.","David Kim liked your story ""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_937,"23 new messages in ""Book Club"" chat","""Beach vacation with family"" - view album: social.com/albums/vacation2018.","23 new messages in ""Book Club"" chat ""Beach vacation with family"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1835,"45 new messages in ""Photography Group"" chat",View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,"45 new messages in ""Photography Group"" chat View profile: social.com/profile/john123 Accept/reject: platform.com/requests.",social_media,2
social_media_226,Live Q&A Starting: Travel Expert,Ask about hidden gems: social.com/live/travel-qa.,Live Q&A Starting: Travel Expert Ask about hidden gems: social.com/live/travel-qa.,social_media,2
social_media_1754,New event: Workshop,"See which article: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.","New event: Workshop See which article: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_621,Nearby: Tech Conference today 5PM,"Sarah: ""Great event today!"" David: ""Amazing post!"" Reply: social.com/chats/hiking.","Nearby: Tech Conference today 5PM Sarah: ""Great event today!"" David: ""Amazing post!"" Reply: social.com/chats/hiking.",social_media,2
social_media_392,3rd anniversary on Instagram!,"Your group ""Book Club"" is live streaming. Join: social.com/live/conference.","3rd anniversary on Instagram! Your group ""Book Club"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_909,Your post is featured on #TechTips,story from Sydney received 442 likes and 44 comments. See insights: platform.com/analytics/content.,Your post is featured on #TechTips story from Sydney received 442 likes and 44 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1098,David Kim mentioned you in a comment,"""Thanks for sharing!"" View: social.com/notifications Reply or disable: platform.com/notifications.","David Kim mentioned you in a comment ""Thanks for sharing!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_759,1st anniversary on Social Platform!,"See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","1st anniversary on Social Platform! See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_940,News: Lisa Rodriguez started new position,"""College reunion photos"" - view album: social.com/albums/vacation2018.","News: Lisa Rodriguez started new position ""College reunion photos"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_503,Mike Chen mentioned you in a comment,"23 friends checked in at ""Tech Hub"". See photos and menu: platform.com/locations/venue.","Mike Chen mentioned you in a comment 23 friends checked in at ""Tech Hub"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_1552,New friend request from Sarah Johnson,"Group update: ""Hiking Buddies"" posted video. Trending in ""Digital Artists"": best summer destination.","New friend request from Sarah Johnson Group update: ""Hiking Buddies"" posted video. Trending in ""Digital Artists"": best summer destination.",social_media,2
social_media_107,Anniversary reminder: Connected 5 years,With James Wilson. Share memory: social.com/connections/anniversaries.,Anniversary reminder: Connected 5 years With James Wilson. Share memory: social.com/connections/anniversaries.,social_media,2
social_media_1672,Live alert: Tech Conference behind-the-scenes,video from New York received 234 likes and 23 comments. See insights: platform.com/analytics/content.,Live alert: Tech Conference behind-the-scenes video from New York received 234 likes and 23 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1976,Your post is featured on #FoodChallenge,post from Paris received 156 likes and 23 comments. See insights: social.com/insights/post123.,Your post is featured on #FoodChallenge post from Paris received 156 likes and 23 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1515,Event invitation: Meetup Oct 10,"45 friends checked in at ""Tech Hub"". See photos and menu: platform.com/locations/venue.","Event invitation: Meetup Oct 10 45 friends checked in at ""Tech Hub"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_1458,Nearby: Workshop today 9AM,video from London received 875 likes and 12 comments. See insights: social.com/insights/post123.,Nearby: Workshop today 9AM video from London received 875 likes and 12 comments. See insights: social.com/insights/post123.,social_media,2
social_media_2183,Memories from this week in 2021,"15 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","Memories from this week in 2021 15 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1462,3rd anniversary on LinkedIn!,"""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.","3rd anniversary on LinkedIn! ""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1546,New follower: Sarah Johnson,"See which photo: platform.com/content/video456 Comments: ""Love this!"" Disable notifications: platform.com/notifications.","New follower: Sarah Johnson See which photo: platform.com/content/video456 Comments: ""Love this!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_2045,Your post got 8 new reactions,"See which photo: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","Your post got 8 new reactions See which photo: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_975,Mike Chen mentioned you in a comment,"""Beach vacation with family"" - view album: social.com/albums/vacation2018.","Mike Chen mentioned you in a comment ""Beach vacation with family"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1690,"8 new messages in ""Hiking Buddies"" chat","""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.","8 new messages in ""Hiking Buddies"" chat ""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.",social_media,2
social_media_1173,Your post is featured on #TechTips,"See which story: social.com/posts/photo123 Comments: ""Love this!"" Disable notifications: social.com/settings.","Your post is featured on #TechTips See which story: social.com/posts/photo123 Comments: ""Love this!"" Disable notifications: social.com/settings.",social_media,2
social_media_769,New friend request from David Kim,"""Beach vacation with family"" - view album: platform.com/memories/beach.","New friend request from David Kim ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_1024,Event invitation: Tech Conference Sep 15,"""College reunion photos"" - view album: social.com/albums/vacation2018.","Event invitation: Tech Conference Sep 15 ""College reunion photos"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1545,John Smith liked your article,"Sarah: ""Anyone free this weekend?"" David: ""Amazing post!"" Reply: social.com/chats/hiking.","John Smith liked your article Sarah: ""Anyone free this weekend?"" David: ""Amazing post!"" Reply: social.com/chats/hiking.",social_media,2
social_media_777,New friend request from Sarah Johnson,"Group ""Photography Group"" invited you. RSVP: platform.com/events/workshop.","New friend request from Sarah Johnson Group ""Photography Group"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_597,Live alert: Webinar behind-the-scenes,"Group ""Photography Group"" invited you. RSVP: platform.com/events/workshop.","Live alert: Webinar behind-the-scenes Group ""Photography Group"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_12,Your post is featured on #FoodChallenge,"""Homemade Sushi"" was featured in challenge highlights. View: social.com/explore/foodchallenge","Your post is featured on #FoodChallenge ""Homemade Sushi"" was featured in challenge highlights. View: social.com/explore/foodchallenge",social_media,2
social_media_1773,Popular near you: Product Launch,"Alex: ""Anyone free this weekend?"" Lisa: ""Weather looks great!"" Reply: platform.com/messages/group.","Popular near you: Product Launch Alex: ""Anyone free this weekend?"" Lisa: ""Weather looks great!"" Reply: platform.com/messages/group.",social_media,2
social_media_1646,Watch later: Recommended post,"Group update: ""Photography Group"" posted video. Trending in ""Remote Workers"": favorite tech tools.","Watch later: Recommended post Group update: ""Photography Group"" posted video. Trending in ""Remote Workers"": favorite tech tools.",social_media,2
social_media_1298,Live now: Meetup keynote,"""College reunion photos"" - view album: social.com/albums/vacation2018.","Live now: Meetup keynote ""College reunion photos"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_592,Live now: Meetup keynote,View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,Live now: Meetup keynote View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,social_media,2
social_media_323,Live now: Meetup keynote,"Group update: ""Tech Enthusiasts"" posted article. Trending in ""Remote Workers"": weekend plans.","Live now: Meetup keynote Group update: ""Tech Enthusiasts"" posted article. Trending in ""Remote Workers"": weekend plans.",social_media,2
social_media_2152,News from groups you follow,"Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.","News from groups you follow Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_908,John Smith liked your video,"23 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","John Smith liked your video 23 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_2015,New follower: John Smith,"15 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","New follower: John Smith 15 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_852,Lisa Rodriguez mentioned you in a comment,"See which photo: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.","Lisa Rodriguez mentioned you in a comment See which photo: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.",social_media,2
social_media_966,Birthday reminder: 23 friends today,"Your group ""Hiking Buddies"" is live streaming. Join: platform.com/streaming/event.","Birthday reminder: 23 friends today Your group ""Hiking Buddies"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_723,Live now: Tech Conference keynote,"Sarah: ""Check this out"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.","Live now: Tech Conference keynote Sarah: ""Check this out"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_96,Video from connections,"3 new videos: conference highlights, pet tricks. Watch: social.com/videos/from-network.","Video from connections 3 new videos: conference highlights, pet tricks. Watch: social.com/videos/from-network.",social_media,2
social_media_348,Watch later: Recommended post,"Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.","Watch later: Recommended post Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1022,"45 new messages in ""Hiking Buddies"" chat","Group update: ""Photography Group"" posted video. Trending in ""Remote Workers"": weekend plans.","45 new messages in ""Hiking Buddies"" chat Group update: ""Photography Group"" posted video. Trending in ""Remote Workers"": weekend plans.",social_media,2
social_media_1344,Lisa Rodriguez liked your photo,"""Great insight!"" View: social.com/events/event456 Reply or disable: social.com/settings.","Lisa Rodriguez liked your photo ""Great insight!"" View: social.com/events/event456 Reply or disable: social.com/settings.",social_media,2
social_media_1958,News from groups you follow,"45 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","News from groups you follow 45 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_774,Sarah Johnson mentioned you in a comment,"Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.","Sarah Johnson mentioned you in a comment Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_316,Live now: Workshop keynote,"Group update: ""Hiking Buddies"" posted post. Trending in ""Remote Workers"": weekend plans.","Live now: Workshop keynote Group update: ""Hiking Buddies"" posted post. Trending in ""Remote Workers"": weekend plans.",social_media,2
social_media_560,Event invitation: Workshop Oct 10,video from New York received 234 likes and 23 comments. See insights: social.com/insights/post123.,Event invitation: Workshop Oct 10 video from New York received 234 likes and 23 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1131,Event invitation: Tech Conference Oct 10,"Sarah: ""Great event today!"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.","Event invitation: Tech Conference Oct 10 Sarah: ""Great event today!"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_653,Live now: Webinar keynote,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","Live now: Webinar keynote Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_85,Friend suggestion: Colleagues you may know,4 people from Company XYZ. Connect: social.com/friends/suggestions.,Friend suggestion: Colleagues you may know 4 people from Company XYZ. Connect: social.com/friends/suggestions.,social_media,2
social_media_1285,Sarah Johnson mentioned you in a comment,story from Sydney received 442 likes and 12 comments. See insights: social.com/insights/post123.,Sarah Johnson mentioned you in a comment story from Sydney received 442 likes and 12 comments. See insights: social.com/insights/post123.,social_media,2
social_media_755,New event: Tech Conference,photo from Paris received 156 likes and 67 comments. See insights: social.com/insights/post123.,New event: Tech Conference photo from Paris received 156 likes and 67 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1147,Nearby: Webinar today 9AM,"""College reunion photos"" - view album: social.com/albums/vacation2018.","Nearby: Webinar today 9AM ""College reunion photos"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1897,Poll: Vote for best summer destination,"23 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.","Poll: Vote for best summer destination 23 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_1579,Popular near you: Meetup,"Your group ""Book Club"" is live streaming. Join: social.com/live/conference.","Popular near you: Meetup Your group ""Book Club"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1312,Event invitation: Product Launch Sep 15,"Mike: ""Anyone free this weekend?"" David: ""Amazing post!"" Reply: social.com/chats/hiking.","Event invitation: Product Launch Sep 15 Mike: ""Anyone free this weekend?"" David: ""Amazing post!"" Reply: social.com/chats/hiking.",social_media,2
social_media_1169,David Kim liked your story,"Group update: ""Hiking Buddies"" posted video. Trending in ""Remote Workers"": favorite tech tools.","David Kim liked your story Group update: ""Hiking Buddies"" posted video. Trending in ""Remote Workers"": favorite tech tools.",social_media,2
social_media_13,Birthday reminder: 2 friends tomorrow,Wish happy birthday to Alex Chen & Maria Lopez. See profiles: social.com/birthdays,Birthday reminder: 2 friends tomorrow Wish happy birthday to Alex Chen & Maria Lopez. See profiles: social.com/birthdays,social_media,2
social_media_1637,"45 new messages in ""Photography Group"" chat",photo from Sydney received 234 likes and 89 comments. See insights: platform.com/analytics/content.,"45 new messages in ""Photography Group"" chat photo from Sydney received 234 likes and 89 comments. See insights: platform.com/analytics/content.",social_media,2
social_media_512,Watch later: Recommended video,"45 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","Watch later: Recommended video 45 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_381,New event: Product Launch,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","New event: Product Launch Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_88,Birthday reminders this week,3 friends celebrating. Send wishes: social.com/birthdays/this-week.,Birthday reminders this week 3 friends celebrating. Send wishes: social.com/birthdays/this-week.,social_media,2
social_media_2108,Event invitation: Workshop Aug 25,"""So inspiring!"" View: social.com/events/event456 Reply or disable: social.com/settings.","Event invitation: Workshop Aug 25 ""So inspiring!"" View: social.com/events/event456 Reply or disable: social.com/settings.",social_media,2
social_media_120,Trending Hashtag: #RemoteWorkTips,8K+ posts. Join: social.com/hashtags/remotework.,Trending Hashtag: #RemoteWorkTips 8K+ posts. Join: social.com/hashtags/remotework.,social_media,2
social_media_619,Your post got 12 new reactions,"""Great insight!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.","Your post got 12 new reactions ""Great insight!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.",social_media,2
social_media_612,John Smith mentioned you in a comment,"""Beach vacation with family"" - view album: platform.com/memories/beach.","John Smith mentioned you in a comment ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_837,Your post got 15 new reactions,"Your group ""Hiking Buddies"" is live streaming. Join: platform.com/streaming/event.","Your post got 15 new reactions Your group ""Hiking Buddies"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_98,"Poll created: ""Preferred team size?""","In group ""Remote Workers"". Vote now: social.com/polls/team-size882.","Poll created: ""Preferred team size?"" In group ""Remote Workers"". Vote now: social.com/polls/team-size882.",social_media,2
social_media_1299,New event: Tech Conference,"Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Digital Artists"": favorite tech tools.","New event: Tech Conference Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_1383,Mike Chen mentioned you in a comment,"15 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.","Mike Chen mentioned you in a comment 15 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_601,Mike Chen liked your article,"Group update: ""Photography Group"" posted story. Trending in ""Remote Workers"": best summer destination.","Mike Chen liked your article Group update: ""Photography Group"" posted story. Trending in ""Remote Workers"": best summer destination.",social_media,2
social_media_2239,Lisa Rodriguez mentioned you in a comment,"Sarah: ""Check this out"" David: ""Count me in!"" Reply: social.com/chats/hiking.","Lisa Rodriguez mentioned you in a comment Sarah: ""Check this out"" David: ""Count me in!"" Reply: social.com/chats/hiking.",social_media,2
social_media_1180,Your post got 45 new reactions,"""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.","Your post got 45 new reactions ""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.",social_media,2
social_media_374,Live alert: Product Launch behind-the-scenes,"""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.","Live alert: Product Launch behind-the-scenes ""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.",social_media,2
social_media_1026,Event invitation: Tech Conference Oct 10,"Your group ""Photography Group"" is live streaming. Join: social.com/live/conference.","Event invitation: Tech Conference Oct 10 Your group ""Photography Group"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1388,10th anniversary on Twitter!,"Your group ""Photography Group"" is live streaming. Join: platform.com/streaming/event.","10th anniversary on Twitter! Your group ""Photography Group"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1418,1st anniversary on Instagram!,"Alex: ""Great event today!"" Lisa: ""Count me in!"" Reply: platform.com/messages/group.","1st anniversary on Instagram! Alex: ""Great event today!"" Lisa: ""Count me in!"" Reply: platform.com/messages/group.",social_media,2
social_media_1940,New follower: Sarah Johnson,"Group update: ""Photography Group"" posted photo. Trending in ""Digital Artists"": favorite tech tools.","New follower: Sarah Johnson Group update: ""Photography Group"" posted photo. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_942,David Kim liked your post,"Mike: ""Great event today!"" David: ""Amazing post!"" Reply: platform.com/messages/group.","David Kim liked your post Mike: ""Great event today!"" David: ""Amazing post!"" Reply: platform.com/messages/group.",social_media,2
social_media_1501,News from groups you follow,"""College reunion photos"" - view album: platform.com/memories/beach.","News from groups you follow ""College reunion photos"" - view album: platform.com/memories/beach.",social_media,2
social_media_1126,New follower: Mike Chen,"See which story: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: social.com/settings.","New follower: Mike Chen See which story: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: social.com/settings.",social_media,2
social_media_319,New follower: Mike Chen,"Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Startup Founders"": favorite tech tools.","New follower: Mike Chen Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Startup Founders"": favorite tech tools.",social_media,2
social_media_1519,Live alert: Tech Conference behind-the-scenes,"Sarah: ""Check this out"" David: ""Amazing post!"" Reply: platform.com/messages/group.","Live alert: Tech Conference behind-the-scenes Sarah: ""Check this out"" David: ""Amazing post!"" Reply: platform.com/messages/group.",social_media,2
social_media_331,Your post got 23 new reactions,"""Beach vacation with family"" - view album: platform.com/memories/beach.","Your post got 23 new reactions ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_1449,Event invitation: Webinar Oct 10,"See which video: social.com/posts/photo123 Comments: ""Love this!"" Disable notifications: platform.com/notifications.","Event invitation: Webinar Oct 10 See which video: social.com/posts/photo123 Comments: ""Love this!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1261,John Smith liked your photo,"12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","John Smith liked your photo 12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_2059,New follower: Mike Chen,"Sarah: ""Great event today!"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.","New follower: Mike Chen Sarah: ""Great event today!"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_2122,Lisa Rodriguez liked your article,View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,Lisa Rodriguez liked your article View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,social_media,2
social_media_1865,New friend request from Mike Chen,"Your group ""Photography Group"" is live streaming. Join: platform.com/streaming/event.","New friend request from Mike Chen Your group ""Photography Group"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1688,News: Mike Chen started new position,photo from Tokyo received 678 likes and 89 comments. See insights: social.com/insights/post123.,News: Mike Chen started new position photo from Tokyo received 678 likes and 89 comments. See insights: social.com/insights/post123.,social_media,2
social_media_867,News: John Smith started new position,View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,News: John Smith started new position View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,social_media,2
social_media_1721,Mike Chen liked your video,"Group update: ""Photography Group"" posted post. Trending in ""Remote Workers"": weekend plans.","Mike Chen liked your video Group update: ""Photography Group"" posted post. Trending in ""Remote Workers"": weekend plans.",social_media,2
social_media_1870,3rd anniversary on Social Platform!,"Group update: ""Photography Group"" posted photo. Trending in ""Digital Artists"": favorite tech tools.","3rd anniversary on Social Platform! Group update: ""Photography Group"" posted photo. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_1365,David Kim liked your story,View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,David Kim liked your story View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,social_media,2
social_media_1687,New friend request from John Smith,"23 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","New friend request from John Smith 23 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_1780,New friend request from Mike Chen,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,New friend request from Mike Chen View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
